lender_id,lender_name,product_name,loan_type,loan_amount_min,loan_amount_max,credit_score_min,credit_score_max,min_age,max_age,employment_types,min_monthly_income,min_annual_turnover,min_business_vintage,interest_rate_min,interest_rate_max,tenure_min,tenure_max,processing_fee,prepayment_allowed,collateral_required,collateral_types,eligible_states,eligibility_notes,completeness_score,data_source,source_url,approval_status,source_confidence,version,product_name_normalized,review_priority,kyc_pan_required,kyc_aadhaar_required,kyc_gstin_required,kyc_itr_years,extraction_timestamp
585,Arham Credit Capital Pvt Ltd *,Supply Chain Finance,Supply Chain Finance,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://arhamfinance.com,needs_review,low,1,supply chain finance,medium,,,,,2026-04-03T15:07:19.853683
585,Arham Credit Capital Pvt Ltd *,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://arhamfinance.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:07:19.853738
587,Arise Investments and Capital Private Limited,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,[],"[""Tamil Nadu""]",,0.1,gemini,https://arisecapital.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:08:04.182418
587,Arise Investments and Capital Private Limited,MSME Loan,MSME Loan,,,,,,,"[""business"", ""self-employed""]",,,,,,,,,,,[],"[""Tamil Nadu""]",,0.2,gemini,https://arisecapital.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:08:04.182544
587,Arise Investments and Capital Private Limited,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,False,[],"[""Tamil Nadu""]",,0.1,gemini,https://arisecapital.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:08:04.182602
588,Arohan Financial Services Limited,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.arohan.in,needs_review,low,1,microfinance,medium,,,,,2026-04-03T15:08:42.263538
588,Arohan Financial Services Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.arohan.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:08:42.263647
588,Arohan Financial Services Limited,Rural Loan,Rural Loan,,,,,,,"[""agriculture""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.arohan.in,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:08:42.263712
588,Arohan Financial Services Limited,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.arohan.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:08:42.263766
589,Arpic Finance Private Limited,Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.arpicfinance.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:09:08.393407
589,Arpic Finance Private Limited,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.arpicfinance.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:09:08.393518
589,Arpic Finance Private Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.arpicfinance.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:09:08.393584
589,Arpic Finance Private Limited,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.arpicfinance.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:09:08.393636
589,Arpic Finance Private Limited,Micro Loan,Micro Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.arpicfinance.com,needs_review,low,1,micro loan,medium,,,,,2026-04-03T15:09:08.393690
589,Arpic Finance Private Limited,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.arpicfinance.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:09:08.393913
590,Art Climate Finance (India) Private Limited,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Haryana""]",,0.1,gemini,https://artclimatefinance.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:09:33.812670
590,Art Climate Finance (India) Private Limited,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Haryana""]",,0.1,gemini,https://artclimatefinance.com,needs_review,low,1,microfinance,medium,,,,,2026-04-03T15:09:33.812798
590,Art Climate Finance (India) Private Limited,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Haryana""]",,0.1,gemini,https://artclimatefinance.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:09:33.812876
592,Aryakube Capital Private Limited,Rural Loan,Rural Loan,,,,,18,65,"[""agriculture"", ""business""]",,,,,,,,,,,[],[],Applicants must reside in rural or semi-urban areas.,0.2,gemini,https://aryakubecapital.in,needs_review,low,1,rural loan,medium,True,True,,,2026-04-03T15:10:31.149401
592,Aryakube Capital Private Limited,MSME Loan,MSME Loan,,,,,,,"[""business""]",,,2,,,,,,,,[],[],"Business Type: Proprietorships, Partnerships, Private Limited Companies, Public Limited Companies, LLPs.",0.2,gemini,https://aryakubecapital.in,needs_review,low,1,msme loan,medium,True,True,True,2,2026-04-03T15:10:31.149513
593,Aseem Infrastructure Finance Limited,Consumer Durable Loan,Consumer Durable Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://aseeminfra.in,needs_review,low,1,consumer durable loan,medium,,,,,2026-04-03T15:10:51.734616
593,Aseem Infrastructure Finance Limited,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://aseeminfra.in,needs_review,low,1,microfinance,medium,,,,,2026-04-03T15:10:51.734667
593,Aseem Infrastructure Finance Limited,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://aseeminfra.in,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:10:51.734699
593,Aseem Infrastructure Finance Limited,Working Capital,Working Capital,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://aseeminfra.in,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:10:51.734726
594,Ashika Global Finance Pvt Ltd,Rural Loan,Rural Loan,,,,,18,65,"[""agriculture"", ""business"", ""salaried""]",,,,,,,,,,,[],"[""Maharashtra"", ""West Bengal""]",Individuals residing in rural or semi-urban areas.,0.3,gemini,https://www.ashikagroup.com/accl/index.html,needs_review,low,1,rural loan,medium,True,True,,,2026-04-03T15:11:08.792640
595,Ashika Global Securities Private Limited,Rural Loan,Rural Loan,,,,,18,65,"[""agriculture"", ""business"", ""self_employed_non_professional""]",,,,,,,,,,,[],"[""Maharashtra"", ""West Bengal""]",Applicants must reside in rural or semi-urban areas.,0.3,gemini,https://www.ashikagroup.com/accl/index.html,needs_review,low,1,rural loan,medium,True,True,,,2026-04-03T15:11:24.662400
596,Ashish Fiscal Services Pvt. Ltd.,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Dadra and Nagar Haveli"", ""Delhi"", ""Goa""]",,0.1,gemini,https://ashishbassociates.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:11:48.057332
596,Ashish Fiscal Services Pvt. Ltd.,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Dadra and Nagar Haveli"", ""Delhi"", ""Goa""]",,0.1,gemini,https://ashishbassociates.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:11:48.057467
596,Ashish Fiscal Services Pvt. Ltd.,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Dadra and Nagar Haveli"", ""Delhi"", ""Goa""]",,0.1,gemini,https://ashishbassociates.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:11:48.057548
597,Ashutosh Finsec Limited,Education Loan,Education Loan,,,,,,,"[""student""]",,,,,,,,,,,[],"[""Gujarat""]",,0.2,gemini,https://ashutoshfinsec.in,needs_review,low,1,education loan,medium,,,,,2026-04-03T15:12:16.302572
597,Ashutosh Finsec Limited,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,[],"[""Gujarat""]",,0.1,gemini,https://ashutoshfinsec.in,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:12:16.302680
597,Ashutosh Finsec Limited,MSME Loan,MSME Loan,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Gujarat""]",,0.2,gemini,https://ashutoshfinsec.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:12:16.302743
597,Ashutosh Finsec Limited,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,False,[],"[""Gujarat""]",,0.1,gemini,https://ashutoshfinsec.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:12:16.302799
597,Ashutosh Finsec Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,True,"[""vehicle""]","[""Gujarat""]",,0.1,gemini,https://ashutoshfinsec.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:12:16.302852
597,Ashutosh Finsec Limited,Working Capital,Working Capital,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Gujarat""]",,0.2,gemini,https://ashutoshfinsec.in,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:12:16.302906
599,Asset9 Credits Limited,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Kerala""]",,0.1,gemini,https://asset9credits.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:13:35.645544
599,Asset9 Credits Limited,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,"[""gold""]","[""Delhi"", ""Kerala""]",,0.1,gemini,https://asset9credits.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:13:35.645615
599,Asset9 Credits Limited,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Delhi"", ""Kerala""]",,0.1,gemini,https://asset9credits.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:13:35.645641
599,Asset9 Credits Limited,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Delhi"", ""Kerala""]",,0.1,gemini,https://asset9credits.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:13:35.645665
599,Asset9 Credits Limited,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Kerala""]",,0.1,gemini,https://asset9credits.com,needs_review,low,1,microfinance,medium,,,,,2026-04-03T15:13:35.645687
599,Asset9 Credits Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,True,"[""vehicle""]","[""Delhi"", ""Kerala""]",,0.1,gemini,https://asset9credits.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:13:35.645708
600,Ayaan Finserve India Private Limited (Formerly Charat Ram Shriram Pvt. Ltd.),MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://ayaanfinserve.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:14:51.319365
600,Ayaan Finserve India Private Limited (Formerly Charat Ram Shriram Pvt. Ltd.),Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://ayaanfinserve.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:14:51.319471
600,Ayaan Finserve India Private Limited (Formerly Charat Ram Shriram Pvt. Ltd.),Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://ayaanfinserve.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:14:51.319527
600,Ayaan Finserve India Private Limited (Formerly Charat Ram Shriram Pvt. Ltd.),Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://ayaanfinserve.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:14:51.319595
601,Ayush Fiscal (P) Ltd,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""West Bengal""]",,0.1,gemini,https://www.ayushfiscal.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:15:12.511710
601,Ayush Fiscal (P) Ltd,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""West Bengal""]",,0.1,gemini,https://www.ayushfiscal.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:15:12.512799
601,Ayush Fiscal (P) Ltd,Working Capital Loan,Working Capital,,,,,,,[],,,,,,,,,,,[],"[""West Bengal""]",,0.1,gemini,https://www.ayushfiscal.com,needs_review,low,1,working capital loan,medium,,,,,2026-04-03T15:15:12.513310
602,Baba Lease and Investment Private Limited,Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://babalease.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:15:37.225519
602,Baba Lease and Investment Private Limited,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://babalease.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:15:37.225716
602,Baba Lease and Investment Private Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://babalease.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:15:37.225846
602,Baba Lease and Investment Private Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://babalease.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:15:37.226066
602,Baba Lease and Investment Private Limited,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://babalease.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:15:37.226201
602,Baba Lease and Investment Private Limited,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://babalease.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:15:37.226604
603,Balraj Hire Purchase Pvt Ltd,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,[],"[""Punjab""]",,0.1,gemini,http://www.balrajhire.com/Home/service,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:15:59.429108
603,Balraj Hire Purchase Pvt Ltd,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,[],"[""Punjab""]",,0.1,gemini,http://www.balrajhire.com/Home/service,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:15:59.429196
603,Balraj Hire Purchase Pvt Ltd,Two Wheeler Loan,Two Wheeler Loan,,,,,,,[],,,,,,,,,,True,[],"[""Punjab""]",,0.1,gemini,http://www.balrajhire.com/Home/service,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T15:15:59.429333
603,Balraj Hire Purchase Pvt Ltd,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,True,"[""vehicle""]","[""Punjab""]",,0.1,gemini,http://www.balrajhire.com/Home/service,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:15:59.429463
604,Bansal In Finlease (P) Ltd.,Business Loan,Business Loan,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Delhi""]",,0.2,gemini,https://www.bansalinhold.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:16:25.079216
604,Bansal In Finlease (P) Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.bansalinhold.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:16:25.079540
604,Bansal In Finlease (P) Ltd.,Working Capital,Working Capital,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Delhi""]",,0.2,gemini,https://www.bansalinhold.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:16:25.079758
605,Bansal In Hold Ltd.,Business Loan,Business Loan,,,,,21,65,"[""business"", ""self_employed_professional"", ""self_employed_non_professional""]",,10.0,3,,,,,,,,[],"[""Delhi""]",,0.2,gemini,https://www.bansalinhold.com,needs_review,low,1,business loan,medium,True,True,,2,2026-04-03T15:16:52.445294
605,Bansal In Hold Ltd.,Personal Loan,Personal Loan,,,,,21,,"[""salaried"", ""self-employed""]",25.0,,,,,,,,,False,[],"[""Delhi""]",,0.2,gemini,https://www.bansalinhold.com,needs_review,low,1,personal loan,medium,True,True,,,2026-04-03T15:16:52.445504
605,Bansal In Hold Ltd.,Working Capital Loan,Working Capital,,,,,21,65,"[""business"", ""self_employed_professional"", ""self_employed_non_professional""]",,5.0,2,,,,,,,,[],"[""Delhi""]",,0.2,gemini,https://www.bansalinhold.com,needs_review,low,1,working capital loan,medium,True,True,,2,2026-04-03T15:16:52.445707
606,Banyan Ventures & Investment Private Limited,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Tamil Nadu""]",,0.1,gemini,https://www.banyanventures.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:17:14.283452
606,Banyan Ventures & Investment Private Limited,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Tamil Nadu""]",,0.1,gemini,https://www.banyanventures.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:17:14.283641
606,Banyan Ventures & Investment Private Limited,Working Capital Loan,Working Capital,,,,,,,[],,,,,,,,,,,[],"[""Tamil Nadu""]",,0.1,gemini,https://www.banyanventures.in,needs_review,low,1,working capital loan,medium,,,,,2026-04-03T15:17:14.283767
607,Barwala Leasing & Finance Pvt.Ltd,MSME Loan,MSME Loan,,50.0,,,,,"[""business"", ""self-employed""]",,,,,,,,,,False,[],"[""Delhi"", ""Madhya Pradesh"", ""Uttar Pradesh""]",Available for MSME registered businesses.,0.4,gemini,https://barwalaleasing.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:17:28.101107
608,Basant Properties Ltd,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,"[""gold""]","[""Gujarat"", ""Rajasthan""]",,0.1,gemini,https://basantglobal.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:17:43.578338
608,Basant Properties Ltd,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Gujarat"", ""Rajasthan""]",,0.1,gemini,https://basantglobal.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:17:43.578712
608,Basant Properties Ltd,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Rajasthan""]",,0.1,gemini,https://basantglobal.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:17:43.578835
609,Bazaari Global Finance Limited,Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://bazaarifinance.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:18:28.917353
609,Bazaari Global Finance Limited,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://bazaarifinance.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:18:28.917427
609,Bazaari Global Finance Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://bazaarifinance.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:18:28.917479
609,Bazaari Global Finance Limited,Two Wheeler Loan,Two Wheeler Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://bazaarifinance.com,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T15:18:28.917526
609,Bazaari Global Finance Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://bazaarifinance.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:18:28.917572
609,Bazaari Global Finance Limited,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://bazaarifinance.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:18:28.917616
609,Bazaari Global Finance Limited,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://bazaarifinance.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:18:28.917661
609,Bazaari Global Finance Limited,Rural Loan,Rural Loan,,,,,,,"[""agriculture""]",,,,,,,,,,,[],[],,0.1,heuristic,https://bazaarifinance.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:18:28.917705
